"","Signature_1","Signature_13","Signature_17a","Signature_17b","Signature_18","Signature_2","Signature_3","Signature_30","Signature_34","Signature_41","Signature_5","Signature_8","Signature_85","df.extra"
"TCGA.A8.A082",79.5082702525438,25.7510262572602,40.4360011686678,2.16511819060889,898.023041407913,NA,NA,NA,NA,NA,1767.07639484452,770.179237996678,44.2187546384704,0
"TCGA.AC.A3QP",53.8427993522908,NA,57.6810912193197,NA,151.981694035038,NA,355.934618484167,NA,46.3467938887585,NA,1065.09886445719,107.775744996158,189.441225202384,355.934618484167
"TCGA.B6.A401",NA,NA,115.286160882868,42.7287409525963,508.931317983831,103.264306003846,1893.48811460429,NA,NA,NA,1095.26399657395,386.845981150221,586.707722155764,1893.48811460429
"TCGA.A8.A09W",163.04412292969,NA,49.2866912931819,1.69750976562489,135.072375427626,NA,812.081670235611,NA,NA,NA,2303.54306947527,NA,316.702001208704,812.081670235611
"TCGA.AR.A24X",NA,476.839051384624,NA,NA,975.087551026949,309.236194913072,NA,1537.71857385933,NA,3979.07850964586,4475.00261771017,6328.33265660213,5847.70442693761,0
"TCGA.D8.A142",274.738777010042,283.323783967791,NA,NA,248.086001508824,75.6284756714209,1033.69380329086,NA,NA,NA,6143.0252478919,1137.0457045281,1107.88099306477,1033.69380329086
"TCGA.E9.A1R3",NA,NA,153.04651282013,NA,293.469146876981,93.9565379948348,987.945113979171,NA,NA,342.071451189697,3415.02146740247,537.432353487917,983.582791673125,987.945113979171
"TCGA.E9.A1R6",164.834468634992,44.9270396557687,NA,6.99194594203639,230.427601372503,NA,NA,384.946737186755,369.656394670518,NA,NA,504.77746636083,4137.66670368126,0
"TCGA.D8.A1JT",455.924440958789,NA,81.3730586242082,5.30356988558921,578.583248012348,NA,451.22444555391,NA,NA,NA,2640.89449270085,497.475366198483,139.535932312875,451.22444555391
"TCGA.D8.A1Y0",26.7636798742307,30.0043701232136,NA,NA,691.394943696292,77.7212426264288,283.869905185093,87.6314619771216,NA,NA,1899.45401816113,972.154315503129,NA,283.869905185093
"TCGA.OK.A5Q2",NA,NA,175.1392738499,NA,NA,79.3683537816864,1381.19396297886,270.751237815807,NA,616.717548291495,3525.14383572598,1037.98602834727,1553.97870215827,1381.19396297886
"TCGA.E2.A14T",285.054769492306,NA,68.1308591009014,NA,286.836284884344,40.9793356036684,1317.90365513473,NA,NA,NA,2519.72710574557,237.261612618382,239.002890069119,1317.90365513473
"TCGA.E2.A1B6",314.337546489218,21.4706108571177,93.3485865997113,NA,478.118956493302,NA,321.517656573622,NA,NA,NA,3275.24473537981,795.534287724368,247.884769589116,321.517656573622
"TCGA.AR.A0TU",194.980720528599,83.6072774069614,NA,NA,111.367566340343,199.221258064749,500.527113982182,NA,NA,NA,2452.13412818934,179.025487208598,156.459133516934,500.527113982182
"TCGA.MS.A51U",155.007384547591,NA,105.349930080891,78.9159513043626,457.02940612293,131.709765600667,2790.27443806945,NA,NA,NA,297.587476720139,NA,435.202458245961,2790.27443806945
"TCGA.EW.A1OZ",316.708179452618,NA,152.652911968994,87.6312746513671,NA,107.678753658797,2185.59073456112,NA,NA,NA,6313.35000914787,146.04708162024,1653.75760739487,2185.59073456112
"TCGA.LL.A50Y",171.174078827396,318.619774084793,NA,68.7283559948417,571.799318046579,219.25252195481,2252.70562430849,NA,NA,NA,928.632299590194,NA,559.819933193272,2252.70562430849
"TCGA.D8.A1XM",227.784298041331,913.22317962668,NA,NA,408.318395397454,1121.27651436327,644.294883671683,NA,NA,NA,1997.11699543867,246.673447174081,130.520803087305,644.294883671683
"TCGA.B6.A0RS",157.566603795679,NA,166.810554948783,34.689155905575,449.628572831522,38.6421519480895,1823.39804288976,NA,NA,NA,1038.62867989298,NA,206.257256553146,1823.39804288976
"TCGA.B6.A3ZX",133.921413539144,60.9989090337182,147.229276218066,50.1914469993878,NA,149.88128970147,2008.56563009784,NA,NA,NA,2439.46122059531,NA,1062.62825733834,2008.56563009784
"TCGA.C8.A3M7",NA,NA,138.357312405079,NA,NA,288.30459801398,2946.1048433882,748.2604135614,NA,399.084939336109,2271.61503499868,531.321605196168,1116.96328297464,2946.1048433882
"TCGA.AR.A1AP",44.4278916394516,35.191822106356,78.6814111666497,NA,NA,115.737755823163,1186.10700247218,NA,NA,NA,2013.29664621561,332.209963593271,573.392302517011,1186.10700247218
"TCGA.OL.A66J",135.303230357899,NA,127.942795474057,NA,NA,37.8933964805914,973.355646763698,98.779228236295,NA,NA,2856.32081177313,121.939798986231,582.129822939533,973.355646763698
"TCGA.AN.A0G0",82.7486578553291,97.701023248103,NA,NA,327.61487931814,35.8606303829183,519.016527401122,NA,NA,NA,2853.39538497449,649.554008565597,482.699115221659,519.016527401122
"TCGA.D8.A1XQ",109.892363354827,124.573680578973,NA,NA,274.836272065553,108.471871479166,463.544335170344,NA,NA,NA,4690.68988238748,727.372366424916,652.459636325905,463.544335170344
"TCGA.A8.A09G",558.000462362116,457.693683619087,163.948274997671,NA,NA,187.023923056197,1504.72084680531,NA,NA,NA,10652.9301924401,558.55995808737,1482.84053236034,1504.72084680531
"TCGA.D8.A1Y1",109.577886908155,123.019550525374,NA,NA,343.345905517702,67.5387749149299,760.821304432985,NA,NA,NA,2525.04184088382,462.133054089474,434.190080388191,760.821304432985
"TCGA.AO.A1KP",153.316764816507,137.960945421392,144.001880804228,NA,NA,141.762248227429,1311.32892685985,NA,NA,NA,4920.55233788436,434.828901843246,1172.91341596533,1311.32892685985
"TCGA.A8.A092",115.469868568799,50.1303659479402,51.4954772837696,NA,982.415302904402,NA,202.171433998898,NA,NA,NA,1936.87405912664,1306.50185142665,186.289166827858,202.171433998898
"TCGA.LD.A66U",178.414657023336,116.431320576635,68.4696267172539,NA,NA,44.3645281136932,498.228176449615,NA,NA,NA,5234.59998953959,866.253763051154,1012.2436481668,498.228176449615
"TCGA.EW.A1OX",98.3070100901583,139.930905455237,98.490087868717,NA,NA,86.6004925977226,NA,357.502959693778,NA,NA,4513.04628358015,1076.80258236247,1135.13906122455,0
"TCGA.AR.A1AY",295.852825589742,NA,214.348394036957,31.3183065673674,46.960947072928,NA,1254.81881027476,NA,NA,NA,3449.87717613563,477.107447370665,525.314172574412,1254.81881027476
"TCGA.BH.A0E1",75.7332178704661,6.50919951754156,23.9903023425959,NA,229.068793319073,NA,263.636114298921,NA,NA,NA,994.913714478807,257.725127753854,56.7874488304225,263.636114298921
"TCGA.D8.A1J8",101.846339397538,118.244631979734,54.9021827113481,NA,408.356392126345,108.573978751396,NA,NA,NA,NA,2877.27955506779,664.076305756557,395.849285474794,0
"TCGA.E9.A1RD",41.5628703131217,NA,57.6284241170288,NA,725.177436980966,84.111837295096,157.620327086594,NA,NA,NA,2203.26944878129,944.270270384741,67.7739079474019,157.620327086594
"TCGA.GM.A4E0",281.177014857624,82.8709652468532,143.248875497719,NA,652.392752051783,NA,861.304418998813,NA,NA,NA,4304.48220252447,607.773783272281,553.933891563778,861.304418998813
"TCGA.A8.A08R",166.762876794544,52.3567718886558,115.021600298001,NA,107.899591768554,114.332512651962,798.330625536556,NA,NA,NA,2306.41034727201,NA,424.507547890204,798.330625536556
"TCGA.BH.A1EV",79.1549713678145,NA,56.2341494853955,NA,370.066325407441,13.9773007946513,423.863493577516,NA,NA,NA,1075.84980462449,72.1049215518408,104.482665903165,423.863493577516
"TCGA.AR.A2LQ",140.57421420959,NA,87.3741402441045,NA,937.820791871378,30.8853249785397,1055.93391349596,NA,NA,NA,1478.90773686111,391.04444462208,41.9570337801393,1055.93391349596
"TCGA.E9.A1RH",NA,NA,88.9796448287408,566.621032851683,7572.62319271968,688.985654952827,NA,NA,NA,4283.88638999245,4978.17957734769,NA,1176.72956110612,0
"TCGA.C8.A12U",63.2572251468764,NA,56.6261772972806,NA,241.594876671445,63.0906775122875,1524.20220550905,NA,NA,183.825346751053,838.615311414246,NA,447.110225175641,1524.20220550905
"TCGA.C8.A133",203.440469378358,NA,138.98005466129,95.3183119630509,257.959699682473,63.952484705554,2610.3175518839,NA,NA,NA,2129.38759461299,NA,581.062072862741,2610.3175518839
"TCGA.E9.A228",175.205394059822,446.063362388784,128.596444284806,NA,1158.19749763231,497.055418439711,645.514862530175,NA,NA,NA,2406.68885032384,644.49419526892,NA,645.514862530175
"TCGA.B6.A2IU",98.7030539291203,NA,53.8469385162988,NA,274.763548358799,35.0113954426363,1509.60564792929,NA,NA,NA,835.671399792438,167.598840221796,161.231971890659,1509.60564792929
"TCGA.AR.A1AQ",NA,29.3338156146628,40.6639135113448,NA,1339.83162772166,NA,368.857347619314,13.3864339099978,NA,NA,1628.15593440007,760.469353986614,58.1508962903944,368.857347619314
"TCGA.A7.A6VW",139.429408380254,64.3013526398917,173.949934604555,NA,798.267391808267,105.325341288066,329.724471171128,NA,NA,NA,2515.10548732154,502.588876162154,NA,329.724471171128
"TCGA.AO.A1KR",105.854121237165,NA,91.2791456709428,NA,679.264398538917,9.39813324207155,100.34483140368,NA,NA,NA,2178.29622249968,554.03873394809,227.226109464008,100.34483140368
"TCGA.OL.A5RU",NA,103.428891124521,116.865914747624,NA,459.804820365609,108.203419319183,1355.77692974153,NA,NA,NA,2613.48680504488,658.647376999998,954.995205241703,1355.77692974153
"TCGA.AQ.A04J",42.9935956146321,24.257201089644,57.6424579297538,NA,86.1128501837013,40.0011210226563,823.715984825494,NA,NA,NA,549.103356374733,NA,294.249229310804,823.715984825494
"TCGA.E9.A1N5",167.024748576864,NA,164.094450046049,NA,599.474601814608,38.6391939814982,852.508005592641,NA,NA,NA,2730.39208118792,404.169506649321,377.255845876927,852.508005592641
"TCGA.AC.A3EH",59.1676754399243,42.5302274741681,104.146939243008,NA,NA,NA,468.854593703108,NA,NA,150.238841639482,3131.59485238204,424.166951340748,529.094209209738,468.854593703108
"TCGA.E2.A14O",250.917948895177,NA,89.9747439572701,NA,397.14041706936,99.6597004161289,532.049496857357,NA,NA,NA,4281.26642040535,325.634594531237,313.384521168489,532.049496857357
"TCGA.A2.A3XZ",350.037818824591,NA,40.3312540112232,NA,846.465537682809,NA,NA,177.011147617533,NA,52.166440914496,4281.68602943921,1328.45101304091,17.4070650323207,0
"TCGA.B6.A0RI",90.6042283644684,17.1595203699033,83.3371166469921,NA,NA,86.1377533315986,1115.16298166171,NA,NA,NA,2330.33457762384,108.928267493502,607.724295454973,1115.16298166171
"TCGA.D8.A147",102.387055537047,96.1929754985591,NA,NA,223.080676829339,116.203284045029,1066.54228307307,NA,NA,NA,3039.71398510008,524.302381976769,641.337078991209,1066.54228307307
"TCGA.C8.A26W",129.529921072669,57.7908506895414,154.542492882972,NA,NA,116.290215162528,1076.89553409844,NA,NA,NA,4354.16428919088,971.837064754914,1147.16428224021,1076.89553409844
"TCGA.S3.AA15",NA,NA,NA,339.838581852725,10471.0947518076,611.322401535297,NA,NA,NA,4682.72873485435,153.311897919009,NA,NA,0
"TCGA.E9.A245",78.4574042435988,84.1247776767781,NA,NA,615.575608726216,119.542150997755,675.184673473837,NA,NA,NA,2352.04374636573,1000.71962131255,508.760947816978,675.184673473837
"TCGA.AN.A049",1505.94563192703,NA,30.9978640685775,NA,184.889398309714,99.3624823376016,601.976876931337,NA,NA,363.507362034109,4013.94905226895,387.085824743526,NA,601.976876931337
"TCGA.A7.A13H",153.062098618714,NA,196.317793327666,NA,361.358173029755,13.1571011069474,901.309183884687,NA,NA,NA,2686.58562157178,244.103449469235,308.231788848122,901.309183884687
"TCGA.A2.A0YE",172.172250847046,141.038462244476,104.048242148769,NA,437.611526877153,136.19533270523,NA,NA,NA,NA,3030.47416525146,576.720551572179,199.031380604885,0
"TCGA.AN.A041",119.177969991716,20.1925972074714,30.1304483484622,9.40427749763212,580.771032752692,NA,NA,NA,NA,NA,2111.1462629004,805.690491423084,168.047889143432,0
"TCGA.B6.A40B",122.46310558003,NA,69.0234725180772,19.2837141007047,173.897893259122,53.5786711721021,1032.00518468639,NA,NA,NA,1909.08334753011,NA,420.379367733809,1032.00518468639
"TCGA.A8.A079",NA,NA,73.0342539613733,NA,157.570869308567,27.9590638609045,963.244025797462,NA,NA,200.70968814499,1221.88403807991,125.112185552697,313.382399261108,963.244025797462
"TCGA.A8.A08T",NA,NA,99.3238065337414,NA,372.034498526393,144.759793161368,2960.04126656725,NA,NA,330.928630675622,1378.61509507622,304.426348041805,943.714677024979,2960.04126656725
"TCGA.A2.A0D3",91.1941022101032,221.272681502265,171.550918465721,NA,487.206698060911,112.032781994302,NA,NA,NA,NA,2551.87679937528,642.071308065743,211.874026178422,0
"TCGA.E2.A150",92.1508790078195,NA,56.2851729849284,NA,208.988666949903,34.3009847695502,674.240950657963,NA,NA,NA,1494.64483413525,220.565261995228,271.698743866542,674.240950657963
"TCGA.PE.A5DE",74.0818247514328,NA,104.963525515178,NA,620.336618790651,NA,562.147744788327,NA,NA,NA,1799.53920246288,217.130431312175,NA,562.147744788327
"TCGA.A2.A0EM",NA,NA,NA,NA,405.957524176848,142.884853528618,3554.57358620697,225.955714471284,NA,1041.61157209724,1264.65182237996,565.522852126057,1358.37183403566,3554.57358620697
"TCGA.AN.A0FK",88.7524454203477,NA,59.1509606133462,NA,151.643503816257,NA,715.482642834357,NA,83.7177601913798,NA,1083.33037544332,187.554833416313,498.851421848012,715.482642834357
"TCGA.B6.A0X4",67.8308394472519,NA,54.5462608269574,NA,401.605609959639,102.734507708308,1261.71208487225,NA,NA,NA,1636.98784000359,468.370744679443,483.928107802355,1261.71208487225
"TCGA.OL.A5DA",37.0500832907918,86.7159357765791,26.6838187527924,NA,791.342848077768,151.304692366145,1068.24346230337,NA,NA,NA,547.516735202337,248.445655982018,NA,1068.24346230337
"TCGA.E9.A1RG",118.923359945632,129.428194440153,NA,NA,513.999481563682,102.72878368504,550.822461779617,NA,NA,NA,3150.14982814296,860.280619150383,655.923726802069,550.822461779617
"TCGA.BH.A202",74.2267805047507,46.2930987786402,27.5965272142901,NA,459.762139424927,NA,137.4155981863,NA,NA,NA,2175.9373939164,491.82697972165,213.759567451263,137.4155981863
"TCGA.A2.A0EW",104.224863005168,NA,39.1209274208845,NA,286.095997077497,16.3570666145571,611.426111956627,NA,NA,NA,1392.10631065756,310.128400124718,152.750357983823,611.426111956627
"TCGA.EW.A1P5",1011.17750513217,173.883275720424,256.095787474468,NA,NA,88.7335222057122,1152.51918462377,NA,NA,NA,12569.0188168125,NA,2008.49699833418,1152.51918462377
"TCGA.EW.A2FS",48.5822939157197,NA,57.2998724246164,NA,392.359008925864,42.106366748523,738.182953054911,NA,NA,NA,1179.24070377861,103.375703317874,119.894703983733,738.182953054911
"TCGA.BH.A0B8",NA,NA,160.795499750041,NA,524.587361600283,214.469125366251,3549.49998790154,NA,NA,478.453274023778,1967.66955331877,259.317850850225,934.658831354659,3549.49998790154
"TCGA.BH.A0E7",1046.56765669095,679.91625931787,181.536335672906,NA,NA,405.64552316902,3841.47572735973,NA,NA,NA,26848.1896704626,2498.08110265624,4996.98978668985,3841.47572735973
"TCGA.BH.A0DO",202.764011644343,34.4731458447399,111.154204943119,NA,601.730988690006,NA,687.820961816458,NA,NA,NA,2564.82357764401,103.085010051861,158.751440667087,687.820961816458
"TCGA.D8.A27N",70.4961782859343,27.3038225516175,NA,NA,579.571568862979,89.0875859679613,185.89083184022,NA,NA,NA,2047.25764684073,1210.40830605743,49.6158283819667,185.89083184022
"TCGA.A8.A096",NA,63.9188696226058,73.4908155817705,NA,NA,83.3021013264914,661.109525222878,NA,NA,185.362820457149,1358.95635661191,204.713512334444,286.655766366326,661.109525222878
"TCGA.E2.A159",NA,54.5049906818692,48.8328144479322,NA,296.011612559473,77.3636297399686,176.804296023698,NA,NA,NA,1445.52031501392,269.079701450105,79.2871046874512,176.804296023698
"TCGA.LL.A7T0",56.8970005030844,182.097503611089,95.6719384833683,NA,844.457418184958,388.575467495087,684.927254468445,NA,NA,NA,2001.14268859869,479.34388853253,NA,684.927254468445
"TCGA.B6.A400",121.656317631701,317.520590526124,NA,NA,894.253369146839,275.957460906283,562.767437051882,120.136903683835,NA,NA,2020.97981785643,438.28581699544,NA,562.767437051882
"TCGA.EW.A3U0",299.114000911712,95.6592260383412,94.3673798542285,NA,NA,66.3744220685333,565.388843033183,NA,NA,NA,6126.32942262346,400.522901089748,793.853184555397,565.388843033183
"TCGA.AR.A1AV",87.9539348551734,72.8071935377165,62.8656496105274,NA,685.31009100308,NA,220.400856999118,NA,NA,NA,2773.85575452787,897.272062761776,178.570194702696,220.400856999118
"TCGA.E2.A1B4",157.162413057276,102.325984725282,113.804134539911,NA,684.801548549797,157.362838696453,969.832654573233,NA,NA,NA,2236.25517236043,NA,300.892999367592,969.832654573233
"TCGA.BH.A18Q",NA,NA,134.192682125168,NA,121.753015587616,81.5297620370425,1075.2198655225,NA,NA,334.750565810224,2375.59855662698,433.181342281092,710.954974944446,1075.2198655225
"TCGA.A7.A4SE",310.41042707461,41.5647634191747,200.637196811031,NA,651.738466351451,NA,753.665286840939,NA,NA,NA,5022.00431507828,349.563805288103,792.451588643616,753.665286840939
"TCGA.E9.A226",163.329500278941,125.342503492879,62.6236950247499,NA,164.593938092561,NA,189.56215649202,NA,NA,NA,5832.18763283743,936.605904247155,742.348008429168,189.56215649202
"TCGA.BH.A0HU",92.911538530662,NA,123.478164230602,22.3277100675843,NA,59.1476299868392,1394.71614399502,NA,NA,NA,1706.16706378336,20.6413796660281,582.215264289032,1394.71614399502
"TCGA.BH.A0DG",106.849239114342,NA,20.9082368683509,NA,134.10148231196,23.5877736253905,360.75652371336,NA,NA,NA,1092.17802481162,353.647464274825,68.3106310421077,360.75652371336
"TCGA.E2.A1BD",71.0130704264136,55.8868419840827,49.2435615323423,NA,933.592029622928,NA,578.451776423022,NA,NA,NA,5277.87706422213,1428.89507600296,621.371587163693,578.451776423022
"TCGA.A7.A5ZV",123.826042159533,NA,160.963531271469,NA,NA,86.7158836667129,2299.48615865441,291.790014411549,NA,NA,2242.20245897702,358.462256750433,977.755830219692,2299.48615865441
"TCGA.A2.A1G6",157.400190443111,131.589469985122,NA,NA,230.138456301492,71.8656196721851,1271.47270424501,NA,NA,NA,3882.62985988537,616.032786159363,804.821448550618,1271.47270424501
"TCGA.BH.A1FN",109.619428320095,NA,97.7909195973967,21.9531115583151,332.618275452935,37.6912581985542,1846.42849763219,NA,NA,NA,717.75133862062,NA,297.170499434221,1846.42849763219
"TCGA.A2.A0YH",132.860015710292,115.431159905282,69.0049387492743,NA,109.069564764066,NA,359.072222208615,NA,NA,NA,3924.15471296048,603.828959346091,581.444746270875,359.072222208615
"TCGA.BH.A1FR",48.5942091141087,NA,169.072648669732,NA,NA,63.0850137659404,1158.32033919632,NA,NA,291.520415861777,2530.36213127908,450.43883146082,798.94294304008,1158.32033919632
"TCGA.BH.A18F",230.998441169173,177.770341078078,NA,NA,162.077738660532,65.8079425367112,980.76453881554,NA,NA,NA,5490.15692425649,766.775891025955,881.91018131825,980.76453881554
"TCGA.PL.A8LX",86.7322279232784,NA,106.949627328365,NA,629.336292146832,42.4283387428558,401.20455496027,NA,NA,NA,2235.44658940112,532.150048461552,234.551483850472,401.20455496027
"TCGA.S3.A6ZF",217.107836678841,386.0102528529,100.121984282468,NA,615.726507887399,461.017261572386,731.601515005944,NA,NA,NA,2448.67036729391,414.761566173773,NA,731.601515005944
"TCGA.E9.A295",469.285083724185,148.455249402809,126.239800778511,NA,NA,271.380897632515,439.300741251017,79.7398655712065,NA,NA,5751.95330994719,NA,701.47395224323,439.300741251017
"TCGA.AO.A0JJ",944.76130277484,26.118523106887,290.120144021095,26.6322045932215,NA,65.6400835793058,876.228134072259,NA,NA,NA,10710.4403193733,NA,1853.57232243184,876.228134072259
"TCGA.A2.A4S1",48.6726478342213,31.5805470498208,NA,NA,571.673224672769,41.2777289398064,933.96845049608,NA,NA,NA,316.404640274016,240.899014098331,49.8211133914601,933.96845049608
"TCGA.BH.A0HY",45.1774995929822,NA,60.7298119881563,NA,149.068488033619,20.3479958868958,978.65939516552,NA,67.8801976542149,NA,886.774776110934,NA,419.436543493623,978.65939516552
"TCGA.AQ.A1H3",187.335235362263,NA,275.030936998653,65.7302029887694,452.45098554347,NA,1748.7359282029,NA,NA,104.629826548106,2572.13022220499,NA,1134.3775416115,1748.7359282029
"TCGA.BH.A0HO",NA,80.2738854415275,161.701598474757,NA,1352.02435670061,66.6550368580886,625.201159838808,NA,NA,NA,2050.75850717795,854.950882460748,71.1191684831542,625.201159838808
"TCGA.BH.A42U",141.020727835749,NA,186.606090610818,28.5215548523992,NA,83.3782308785048,1704.69670428135,NA,NA,NA,4878.07963802132,370.331906311986,1315.66808915103,1704.69670428135
"TCGA.A2.A0D0",121.316107712911,157.341582499993,35.4068369772805,NA,NA,121.902315205313,212.66587103858,NA,NA,NA,3100.94075555606,648.506647910424,449.328630415145,212.66587103858
"TCGA.BH.A0BC",117.58101111167,NA,97.8803243928998,NA,1034.94797604477,13.7990508843735,954.485819093308,NA,NA,NA,2599.18083344315,290.742582007115,304.116685461876,954.485819093308
"TCGA.AN.A04D",NA,NA,310.061842860705,NA,NA,NA,NA,NA,NA,NA,32616.4350808868,NA,16147.9530504856,0
"TCGA.B6.A0I2",563.5422023466,96.2529616529781,NA,NA,595.811693783603,150.215965998475,NA,94.7036591773013,NA,371.431051829809,3019.49115969905,449.118505757267,NA,0
